Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
539096,,AANANDALAK,Aananda Lakshmi Spinning Mills Ltd,Active,XT,10.00,INE197R01010,Textiles,Equity
539097,,HKG,HKG Ltd,Active,M ,2.00,INE904R01027,Comm.Trading  & Distribution,Equity
539098,,FILTRA,Filtra Consultants and Engineers Ltd,Active,M ,10.00,INE541R01019,Utilities:Non-Elec.,Equity
539099,,ATHCON,Athena Constructions Ltd,Active,M ,10.00,INE291R01011,Realty,Equity
539100,,IPRU2626,ICICI Prudential India Recovery Fund - Series 2 (Regular Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KB1292, ,Equity
539101,,IPRU8828,ICICI Prudential India Recovery Fund - Series 2 (Direct Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KB1300, ,Equity
539110,,NORTHLINK,Northlink Fiscal and Capital Services Ltd,Active,X ,10.00,INE736P01019,Finance (including NBFCs),Equity
539111,,SHESHAINDS,Sheshadri Industries Ltd,Active,X ,10.00,INE193R01019,Textiles,Equity
539112,,SAB,SAB Industries Ltd,Active,X ,10.00,INE137M01017,Realty,Equity
539113,,PML,Paul Merchants Ltd,Active,X ,10.00,INE291E01019,Finance (including NBFCs),Equity
539114,,HINDSECR,Hind Securities & Credits Ltd,Delisted,XT,10.00,INE727Q01016,Finance (including NBFCs),Equity
539115,,ALAN SCOTT,Alan Scott Industries Ltd,Active,XT,10.00,INE273F01022,Movies & Entertainment,Equity
539116,,OPCHAINS,O. P. Chains Ltd,Active,M ,10.00,INE118Q01018,Comm.Trading  & Distribution,Equity
539117,,SUJALA,Sujala Trading & Holdings Ltd,Active,X ,10.00,INE029H01016,Finance (including NBFCs),Equity
539118,,VRLLOG,VRL Logistics Ltd,Active,A ,10.00,INE366I01010,Transportation - Logistics,Equity
539119,,JAINMARMO,Jain Marmo Industries Ltd,Active,XT,10.00,INE780Q01015,Construction Materials,Equity
539120,,BFFL,Bangalore Fort Farms Ltd,Active,X ,10.00,INE578R01011,Jute & Jute Products,Equity
539121,,PALCO,Palco Metals Ltd,Active,X ,10.00,INE239L01013,Aluminium,Equity
539122,,BODHTREE,Bodhtree Consulting Ltd,Active,X ,10.00,INE104F01011,IT Consulting & Software,Equity
539123,,VBIND,V B Industries Ltd,Suspended,XT,10.00,INE334E01017,Investment Companies,Equity
539124,,SARVOTTAM,Sarvottam Finvest Ltd,Active,XT,10.00,INE822Q01015,Finance (including NBFCs),Equity
539125,,LAYLA,Layla Textile and Traders Ltd,Suspended,Z ,10.00,INE914Q01010,Distributors,Equity
539126,,MEP,MEP Infrastructure Developers Ltd,Active,B ,10.00,INE776I01010,Roads & Highways,Equity
539131,,CLLIMITED,Crescent Leasing Ltd,Suspended,Z ,10.00,INE767G01013,Investment Companies,Equity
539132,,VEGETABLE,Vegetable Products Ltd,Active,XT,1.00,INE761D01021,Edible Oils,Equity
539133,,KTKKIGFG,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Growth option,Suspended,B ,10.00,INF174K01P24, ,Equity
539134,,HFEFBRG,HDFC Focused Equity Fund Plan B - Regular Option- Growth,Delisted,B ,10.00,INF179KA18O7, ,Equity
539135,,KTKKIGFD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Dividend option,Suspended,B ,10.00,INF174K01P32, ,Equity
539136,,KTKKIGFGD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Growth option,Suspended,B ,10.00,INF174K01P40, ,Equity
539137,,KTKKIGFDD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Dividend Option,Suspended,B ,10.00,INF174K01P57, ,Equity
539138,,HFEFBRD,HDFC Focused Equity Fund Plan B - Regular Option- Dividend Payout,Delisted,B ,10.00,INF179KA19O5, ,Equity
539139,,HFEFBDG,HDFC Focused Equity Fund Plan A - Direct Option - Growth,Delisted,B ,10.00,INF179KA16O1, ,Equity
539140,,HFEFBDD,HDFC Focused Equity Fund Plan A- Direct Option - Dividend Payout,Delisted,B ,10.00,INF179KA17O9, ,Equity
539141,,UFO,UFO Moviez India Ltd,Active,B ,10.00,INE527H01019,Broadcasting & Cable TV,Equity
539142,,NIFTYEES,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES ),Active,B ,10.00,INF754K01EK3, ,Equity
539143,,PANTH,Panth Infinity Ltd,Active,X ,10.00,INE945O01019,Diversified,Equity
539148,,SHIVALIK,Shivalik Rasayan Ltd,Active,X ,5.00,INE788J01021,Agrochemicals,Equity
539149,,ICSL,Integrated Capital Services Ltd,Active,XT,1.00,INE682B01023,Consulting Services,Equity
539150,,PNCINFRA,PNC Infratech Ltd,Active,A ,2.00,INE195J01029,Roads & Highways,Equity
539151,,ARFIN,Arfin India Ltd,Active,X ,10.00,INE784R01015,Aluminium,Equity
539167,,VLL,Virat Leasing Ltd,Suspended,XT,10.00,INE347L01014,Finance (including NBFCs),Equity
539168,,SPISYS,Spisys Ltd,Suspended,Z ,10.00,INE805E01016,Other Food Products,Equity
539169,,FUNNY,Funny Software Ltd,Suspended,Z ,10.00,INE105R01013,IT Consulting & Software,Equity
539174,,HELPAGE,Helpage Finlease Ltd,Active,XT,10.00,INE738P01015,Finance (including NBFCs),Equity
539175,,INDRAIND,Indra Industries Ltd,Active,X ,10.00,INE924N01016,Fertilizers,Equity
539176,,HAWAENG,Hawa Engineers Ltd,Active,XT,10.00,INE230I01018,Industrial Machinery,Equity
539177,,AIIL,Authum Investment & Infrastructure Ltd,Active,X ,10.00,INE206F01014,Finance (including NBFCs),Equity
539178,,PELTD,Positive Electronics Ltd,Suspended,XT,10.00,INE813P01016,Sp.Consumer Services,Equity
539179,,IPRU2670,ICICI Prudential  Value Fund Series 7,Suspended,B ,10.00,INF109KB1EU1, ,Equity
539180,,IPRU8872,ICICI Prudential Value Fund Series 7,Suspended,B ,10.00,INF109KB1EW7, ,Equity
539189,,ADHBHUTIN,Adhbhut Infrastructure Ltd,Suspended,XT,10.00,INE578L01014,Realty,Equity
539190,,DFL,Decillion Finance Ltd,Suspended,XT,10.00,INE848N01017,Finance (including NBFCs),Equity
539195,,POEL,POCL Enterprises Ltd,Active,XT,10.00,INE035S01010,Commodity Chemicals,Equity
539196,,AEL,Amba Enterprises Ltd,Active,X ,5.00,INE829P01020,Other Elect.Equip./ Prod.,Equity
539197,,DEVHARI,Devhari Exports (India) Ltd,Active,X ,1.00,INE553P01018,Comm.Trading  & Distribution,Equity
539198,,CAPFIN,Capfin India Ltd,Active,XT,10.00,INE960C01013,Other Financial Services,Equity
539199,,MOONGIPASEC,Moongipa Securities Ltd,Active,XT,10.00,INE618R01015,Other Financial Services,Equity
539200,,NOBPOL,Noble Polymers Ltd,Suspended,Z ,5.00,INE203Q01026,Plastic Products,Equity
539201,,SATIA,Satia Industries Ltd,Active,A ,1.00,INE170E01023,Paper & Paper Products,Equity
539202,,RCBFIIIAX,Reliance Capital Builder Fund III Series A - Direct Plan Dividend Payout Option,Delisted,B ,10.00,INF204KA16D0, ,Equity
539203,,RCBFIIIAZ,Reliance Capital Builder Fund III Series A- Direct Plan Growth Option,Delisted,B ,10.00,INF204KA15D2, ,Equity
539204,,RCBFIIIAD,Reliance Capital Builder Fund III Series A- Dividend Plan Dividend Payout,Delisted,B ,10.00,INF204KA14D5, ,Equity
539205,,RCBFIIIAG,Reliance Capital Builder Fund III Series A- Growth Plan - Growth,Delisted,B ,10.00,INF204KA13D7, ,Equity
539206,,GVBL,Genomic Valley Biotech Ltd,Active,XT,10.00,INE574D01010,Biotechnology,Equity
539207,,MANPASAND,Manpasand Beverages Ltd,Suspended,Z ,10.00,INE122R01018,Non-alcoholic Beverages,Equity
539216,,GARMNTMNTR,Garment Mantra Lifestyle Ltd,Active,B ,10.00,INE653S01010,Textiles,Equity
539217,,SRESTHA,Srestha Finvest Ltd,Active,X ,2.00,INE606K01023,Investment Companies,Equity
539218,,SAUMYA,Saumya Consultants Ltd,Active,X ,10.00,INE563C01015,Finance (including NBFCs),Equity
539219,,MUL,Mauria Udyog Ltd,Active,XT,10.00,INE150D01019,Other Industrial Products,Equity
539220,,MISHKA,Mishka Exim Ltd,Active,T ,10.00,INE540S01019,Other Apparels & Accessories,Equity
539221,,SPORTKING,Sportking India Ltd,Active,XT,10.00,INE885H01011,Textiles,Equity
539222,,VMV,VMV Holidays Ltd,Active,M ,10.00,INE451S01019,Travel Support Services,Equity
539223,,AMBITION,Ambition Mica Ltd,Active,B ,10.00,INE563S01011,Paper & Paper Products,Equity
539224,,HCKKVENTURE,HCKK Ventures Ltd,Active,X ,10.00,INE345Q01017,Diversified,Equity
539225,,JIYAECO,Jiya Eco-Products Ltd,Active,XT,10.00,INE023S01016,Utilities:Non-Elec.,Equity
539226,,RUDRA,Rudra Global Infra Products Ltd,Active,T ,10.00,INE027T01015,Iron & Steel/Interm.Products,Equity
539227,,LOYAL,Loyal Equipments Ltd,Active,B ,10.00,INE876S01017,Industrial Machinery,Equity
539228,,GGPL,Gala Global Products Ltd,Active,B ,5.00,INE480S01026,Comm.Printing/Stationery,Equity
539229,,MRSS,Majestic Research Services and Solutions Ltd,Active,MT,10.00,INE196R01012,Diversified,Equity
539230,,CHEMIESYNT,Chemiesynth (Vapi) Ltd,Active,XT,10.00,INE829R01018,Specialty Chemicals,Equity
539235,,GPL,Grandeur Products Ltd,Active,X ,10.00,INE545R01010,Other Agricultural Products,Equity
539246,,JEL,Jyotirgamya Enterprises Ltd,Suspended,XT,10.00,INE805R01018,Comm.Trading  & Distribution,Equity
539251,,BALKRISHNA,Balkrishna Paper Mills Ltd,Active,T ,10.00,INE875R01011,Containers & Packaging,Equity
539252,,SCFL,Shyam Century Ferrous Ltd,Active,B ,1.00,INE979R01011,Iron & Steel/Interm.Products,Equity
539253,,SURYAINDIA,Surya India Ltd,Active,XT,10.00,INE446E01019,Finance (including NBFCs),Equity
539254,,ADANITRANS,Adani Transmission Ltd,Active,A ,10.00,INE931S01010,Electric Utilities,Equity
539255,,STARDELTA,Star Delta Transformers Ltd,Active,X ,10.00,INE541K01014,Heavy Electrical Equipment,Equity
539265,,AMRAFIN,Amrapali Fincap Ltd,Active,M ,10.00,INE990S01016,Finance (including NBFCs),Equity
539266,,CONCRETE,Concrete Credit Ltd,Suspended,XT,10.00,INE719G01014,Investment Companies,Equity
539267,,DRHABEEB,Dr Habeebullah Life Sciences Ltd,Active,X ,10.00,INE579N01018,Comm.Trading  & Distribution,Equity
539268,,SYNGENE,Syngene International Ltd,Active,A ,10.00,INE398R01022,Pharmaceuticals,Equity
539273,,PECOS,Pecos Hotels and Pubs Ltd,Active,M ,10.00,INE484S01010,Restaurants,Equity
539274,,BLFL,Boston Leasing and Finance Ltd,Active,Z ,10.00,INE962P01011,Finance (including NBFCs),Equity
539275,,MSL,Mangalam Seeds Ltd,Active,T ,10.00,INE829S01016,Other Agricultural Products,Equity
539276,,KAYA,Kaya Ltd,Active,B ,10.00,INE587G01015,Sp.Consumer Services,Equity
539277,,ALSTONE,Alstone Textiles (India) Ltd,Active,XT,10.00,INE184S01016,Distributors,Equity
539278,,SYMBIOX,Symbiox Investment & Trading Company Ltd,Active,X ,10.00,INE653R01012,Other Financial Services,Equity
539285,,IPRU8895,ICICI PRUDENTIAL VALUE FUND SERIES 8 - DIRECT PLAN DIVIDEND OPTION,Suspended,B ,10.00,INF109KC1JK0, ,Equity
539286,,IPRU2693,ICICI PRUDENTIAL VALUE FUND SERIES 8 - REGULAR PLAN DIVIDEND OPTION,Suspended,B ,10.00,INF109KC1JJ2, ,Equity
539287,,ORTINLAABS,Ortin Laboratories Ltd,Suspended,B ,10.00,INE749B01012,Pharmaceuticals,Equity
539288,,AVI,AVI Polymers Ltd,Active,XT,10.00,INE897N01014,Specialty Chemicals,Equity
539289,,MJCO,Majesco Ltd,Active,T ,5.00,INE898S01029,IT Consulting & Software,Equity
539290,,BINDALAGRO,Oswal Greentech Ltd,Active,B ,10.00,INE143A01010,Investment Companies,Equity
539291,,OZONEWORLD,Ozone World Ltd,Active,X ,10.00,INE583K01016,Other Agricultural Products,Equity
539300,,AKSPINTEX,A.K. Spintex Ltd,Active,X ,10.00,INE671K01019,Textiles,Equity
539301,,ARVSMART,Arvind SmartSpaces Ltd,Active,B ,10.00,INE034S01021,Realty,Equity
539302,,POWERMECH,Power Mech Projects Ltd,Active,A ,10.00,INE211R01019,Construction & Engineering,Equity
539303,,MINDAFIN,Minda Finance Ltd,Delisted,XT,10.00,INE197E01018,Finance (including NBFCs),Equity
539304,,CANOPYFIN,Canopy Finance Ltd,Active,XT,10.00,INE095R01016,Other Financial Services,Equity
539309,,RAMASTEEL,Rama Steel Tubes Ltd,Active,T ,5.00,INE230R01027,Iron & Steel Products,Equity
539310,,THINKINK,Thinkink Picturez Ltd,Active,X ,5.00,INE365S01037,Advertising & Media,Equity
539311,,NFIL,Nishtha Finance and Investment (India) Ltd,Suspended,Z ,10.00,INE217Q01018,Other Financial Services,Equity
539312,,UTISENSETF,UTI- SENSEX ETF,Active,B ,10.00,INF789FB1X58, ,Equity
539313,,UTINIFTETF,UTI NIFTY ETF,Active,B ,10.00,INF789FB1X41, ,Equity
539314,,UNIAUTO,Universal Autofoundry Ltd,Active,M ,10.00,INE203T01012,Auto Parts & Equipment,Equity
539319,,IPRU8917,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - DIRECT PLAN - CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1ME8, ,Equity
539320,,IPRU8910,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - DIRECT PLAN - DIVIDEND PAYOUT,Suspended,B ,10.00,INF109KB1LQ4, ,Equity
539321,,IPRU2715,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - REGULAR PLAN - CUMULATIVE,Suspended,B ,10.00,INF109KB1MD0, ,Equity
539322,,IPRU2708,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - REGULAR PLAN - DIVIDEND OPTION,Suspended,B ,10.00,INF109KB1LP6, ,Equity
539331,,VETO,Veto Switchgears and Cables Ltd,Active,B ,10.00,INE918N01018,Other Elect.Equip./ Prod.,Equity
539332,,NAVKARCORP,Navkar Corporation Ltd,Active,B ,10.00,INE278M01019,Transport Related Services,Equity
539333,,PENPEBS,Pennar Engineered Building Systems Ltd,Delisted,B ,10.00,INE455O01019,Realty,Equity
539334,,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd,Active,B ,10.00,INE712K01011,Specialty Chemicals,Equity
539335,,CHPLIND,CHPL Industries Ltd,Suspended,Z ,10.00,INE714Q01014,Comm.Trading  & Distribution,Equity
539336,,GUJGAS,Gujarat Gas Ltd,Active,A ,2.00,INE844O01030,Integrated Oil & Gas,Equity
539337,,WAAREE,Waaree Technologies Ltd,Active,M ,10.00,INE725P01012,Containers & Packaging,Equity
539346,,SADBHIN,Sadbhav Infrastructure Project Ltd,Active,B ,10.00,INE764L01010,Roads & Highways,Equity
539347,,PHL,Pneumatic Holdings Ltd,Delisted,B ,10.00,INE096T01010,Holding Companies,Equity
539351,,PRABHAT,Prabhat Dairy Ltd,Active,B ,10.00,INE302M01033,Packaged Foods,Equity
539352,,PBFL,P. B. Films Ltd,Suspended,MT,10.00,INE212Q01019,Movies & Entertainment,Equity
539353,,SALAUTO,Sal Automotive Ltd,Active,X ,10.00,INE724G01014,Auto Parts & Equipment,Equity
539354,,POLYSPIN,Polyspin Exports Ltd,Active,X ,5.00,INE914G01029,Containers & Packaging,Equity
539359,,PRITIKAUTO,Pritika Auto Industries Ltd,Active,X ,10.00,INE583R01011,Other Industrial Products,Equity
539363,,SKC,Sri Krishna Constructions (India) Ltd,Active,T ,10.00,INE094T01015,Realty,Equity
539378,,SML,Soni Medicare Ltd,Active,XT,10.00,INE848R01018,Healthcare Facilities,Equity
539383,,MINFY,Mahaveer Infoway Ltd,Active,Z ,10.00,INE019D01016,IT Consulting & Software,Equity
539384,,KRISHNACAP,Krishna Capital and Securities Ltd,Active,XT,10.00,INE897B01019,Finance (including NBFCs),Equity
539391,,ACME,Acme Resources Ltd,Active,X ,10.00,INE636B01011,Finance (including NBFCs),Equity
539392,,SANGFROID,Sang Froid Labs (India) Ltd,Suspended,Z ,10.00,INE345S01013,Comm.Trading  & Distribution,Equity
539393,,KCL,Kabra Commercial Ltd,Active,XT,10.00,INE926E01010,Coal,Equity
539394,,IPRU8923,ICICI Prudential Mutual Fund- Direct Plan Cumulative Option,Suspended,B ,10.00,INF109KB1MV2, ,Equity
539395,,IPRU8924,ICICI Prudential Mutual Fund- Direct Plan Dividend Option,Suspended,B ,10.00,INF109KB1MW0, ,Equity
539396,,IPRU2721,ICICI Prudential Mutual Fund- Regular Plan Cumulative Option,Suspended,B ,10.00,INF109KB1MX8, ,Equity
539397,,IPRU2722,ICICI Prudential Mutual Fund- Regular Plan Dividend Option,Suspended,B ,10.00,INF109KB1MY6, ,Equity
539398,,VISHALBL,Vishal Bearings Ltd,Active,M ,10.00,INE060T01024,Industrial Machinery,Equity
539399,,BELLACASA,Bella Casa Fashion & Retail Ltd,Active,B ,10.00,INE344T01014,Textiles,Equity
539400,,MALLCOM,Mallcom (India) Ltd,Active,X ,10.00,INE389C01015,Other Apparels & Accessories,Equity
539401,,PJL,Patdiam Jewellery Ltd,Active,M ,10.00,INE473T01011,Other Apparels & Accessories,Equity
539402,,VAL,Vaksons Automobiles Ltd,Active,M ,10.00,INE256S01012,Other Agricultural Products,Equity
539403,,ARAMBHAN,Arambhan Hospitality Services Ltd,Active,M ,10.00,INE800S01017,Restaurants,Equity
539404,,SATIN,Satin Creditcare Network Ltd,Active,A ,10.00,INE836B01017,Finance (including NBFCs),Equity
539405,,DITCO,Decorous Investment & Trading Co Ltd,Active,XT,10.00,INE183R01010,Other Apparels & Accessories,Equity
539406,,SWAGTAM,Swagtam Trading & Services Ltd,Active,XT,10.00,INE150R01019,Comm.Trading  & Distribution,Equity
539407,,GENCON,Generic Engineering Construction and Projects Ltd,Active,B ,5.00,INE854S01022,Construction & Engineering,Equity
539408,,KUBERJI,Kuber Udyog Ltd,Active,X ,10.00,INE594R01018,Finance (including NBFCs),Equity
539409,,NEERAJ,Neeraj Paper Marketing Ltd,Active,XT,10.00,INE894J01019,Comm.Trading  & Distribution,Equity
539410,,MUZALI,Muzali Arts Ltd,Suspended,XT,1.00,INE873S01022,Comm.Trading  & Distribution,Equity
539420,,BSLFEFS6RG,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- REGULAR PLAN- GROWTH,Delisted,B ,10.00,INF209KA18K0, ,Equity
539421,,BSLFEFS6RN,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- REGULAR PLAN- DIVIDEND PAYOUT,Delisted,B ,10.00,INF209KA19K8, ,Equity
539422,,BSLFEFS6DG,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- DIRECT PLAN- GROWTH,Delisted,B ,10.00,INF209KA10L5, ,Equity
539423,,BSLFEFS6DN,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- DIRECT PLAN- DIVIDEND PAYOUT,Delisted,B ,10.00,INF209KA11L3, ,Equity
539428,,TEJNAKSH,Tejnaksh Healthcare Ltd,Active,B ,10.00,INE030T01019,Healthcare Facilities,Equity
539433,,INDOGLOBAL,Indo-Global Enterprises Ltd,Active,XT,10.00,INE400S01016,Healthcare Facilities,Equity
539434,,BRIPORT,Brilliant Portfolios Ltd,Active,X ,10.00,INE661F01010,Finance (including NBFCs),Equity
539435,,RFSL,Richfield Financial Services Ltd,Active,X ,10.00,INE201C01012,Other Financial Services,Equity
539436,,COFFEEDAY,Coffee Day Enterprises Ltd,Suspended,Z ,10.00,INE335K01011,Restaurants,Equity
539437,,IDFCFIRSTB,IDFC First Bank Ltd,Active,A ,10.00,INE092T01019,Banks,Equity
539446,,KRISHFAB,Krishana Fabrics Ltd,Suspended,Z ,10.00,INE627Q01018,Investment Companies,Equity
539447,,BEARDSELL,Beardsell Ltd,Active,B ,2.00,INE520H01022,Containers & Packaging,Equity
539448,,INDIGO,InterGlobe Aviation Ltd,Active,A ,10.00,INE646L01027,Airlines,Equity
539449,,IGCIL,IGC Industries Ltd,Active,X ,10.00,INE099S01016,Comm.Trading  & Distribution,Equity
539450,,SHK,S H Kelkar and Company Ltd,Active,A ,10.00,INE500L01026,Personal Products,Equity
539455,,ARYAVAN,Aryavan Enterprise Ltd,Active,X ,10.00,INE360S01012,Iron & Steel/Interm.Products,Equity
539456,,IPRU8937,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 DIRECT PLAN CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1OH7, ,Equity
539457,,IPRU8938,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 DIRECT PLAN DIVIDEND OPTION,Suspended,B ,10.00,INF109KB1OI5, ,Equity
539458,,IPRU2735,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 REGULAR PLAN CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1OF1, ,Equity
539459,,IPRU2736,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 REGULAR PLAN DIVIDEND OPTION,Suspended,B ,10.00,INF109KB1OG9, ,Equity
539468,,TFSL,Typhoon Financial Services Ltd,Active,X ,10.00,INE761R01013,Finance (including NBFCs),Equity
539469,,PANORAMA,Panorama Studios International Ltd,Active,XT,10.00,INE258R01010,Movies & Entertainment,Equity
539470,,SHREEGANES,Shree Ganesh Biotech (India) Ltd,Active,X ,10.00,INE051N01018,Biotechnology,Equity
539479,,GTV,GTV Engineering Ltd,Active,X ,10.00,INE910R01016,Industrial Machinery,Equity
539480,,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B ,10.00,INF767K01OS7, ,Equity
539481,,PARIKSHA,Pariksha Fin- Invest- Lease Ltd,Active,XT,10.00,INE270F01010,Finance (including NBFCs),Equity
539486,,GEETANJ,Geetanjali Credit and Capital Ltd,Suspended,XT,10.00,INE263R01010,Finance (including NBFCs),Equity
539487,,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX,Active,B ,10.00,INF767K01OT5, ,Equity
539488,,TFLL,Tirupati Finlease Ltd,Active,XT,10.00,INE027S01017,Investment Companies,Equity
539492,,GARBIFIN,Garbi Finvest Ltd,Active,XT,10.00,INE721C01019,Finance (including NBFCs),Equity
539493,,ADHARSHILA,Adharshila Capital Services Ltd,Active,XT,10.00,INE269F01012,Finance (including NBFCs),Equity
539494,,SMARTFIN,Smart Finsec Ltd,Active,XT,10.00,INE766D01012,Finance (including NBFCs),Equity
539495,,RAJKOTINV,Rajkot Investment Trust Ltd,Active,Z ,10.00,INE176R01014,Finance (including NBFCs),Equity
539506,,ADCON,Adcon Capital Services Ltd,Active,XT,10.00,INE805Q01010,Finance (including NBFCs),Equity
539515,,QUINT,Quint Digital Media Ltd,Active,XT,10.00,INE641R01017,Publishing,Equity
539516,,HDFCNIFETF,HDFC Nifty ETF,Active,B ,76.13,INF179KC1965, ,Equity
539517,,SXETF,HDFC Sensex ETF - Open Ended Traded Fund,Active,B ,250.36,INF179KC1973, ,Equity
539518,,UDAYJEW,Uday Jewellery Industries Ltd,Active,X ,10.00,INE551B01012,Distributors,Equity
539519,,MAYUKH,Mayukh Dealtrade Ltd,Active,X ,10.00,INE280E01012,Distributors,Equity
539520,,SHAILJA,Shailja Commercial Trade Frenzy Ltd,Suspended,Z ,10.00,INE195R01014,Comm.Trading  & Distribution,Equity
539521,,NAVIGANT,Navigant Corporate Advisors Ltd,Active,M ,10.00,INE364T01012,Other Financial Services,Equity
539522,,GROVY,Grovy India Ltd,Active,XT,10.00,INE343C01012,Real Estate Investment,Equity
539523,,ALKEM,Alkem Laboratories Ltd,Active,A ,2.00,INE540L01014,Pharmaceuticals,Equity
539524,,LALPATHLAB,Dr. Lal PathLabs Ltd,Active,A ,10.00,INE600L01024,Healthcare Services,Equity
539525,,NAVKETAN,Navketan Merchants Ltd,Active,XT,10.00,INE365G01016,Distributors,Equity
